Gene	ERX1492309	ERX1492310	ERX1492311	ERX1492312	ERX1492313	ERX1492305	ERX1492306	ERX1492307	ERX1492308	ERX1492315	SRX4673373	SRX4673372	SRX4673371	SRX4673370	SRX4673369	SRX4673368	SRX4673367	SRX4673366	SRX4673365	SRX2527436	SRX2527437	SRX2527438	SRX2527442	SRX2527443	SRX2527444	ERX1892495	ERX1892496	ERX1892497	ERX1892498	ERX1892499	ERX1892500	SRX2527536	SRX2527537	SRX2527538	SRX2527543	SRX2527544	SRX2527545	SRX2527546	SRX2527533	SRX2527534	SRX2527535	SRX2527539	SRX2527540	SRX2527541	SRX2527542	SRX4594575	SRX4594576	SRX4594577	SRX4594578	SRX4594579	SRX4594580	SRX4594581	SRX170978	SRX170979	SRX224753	SRX224754	SRX224755	SRX4594582	SRX4594583	SRX4594569	SRX4594570	SRX4594571	SRX4594572	SRX4594573	SRX4594574	SRX4594584	SRX4594585	SRX4594586	ERX2249183	ERX2249184	ERX2249185	ERX2249186	ERX2249187	ERX2249188	SRX589477	SRX589478	SRX589479	SRX996334	SRX996335	SRX170956	SRX170957	SRX170958	SRX170962	SRX170963	SRX170964	SRX170968	SRX170969	SRX170970	SRX170974	SRX170975	SRX170976	ERX945123	ERX945124	ERX945127	SRX2527433	SRX2527434	SRX2527435	SRX2527439	SRX2527440	SRX2527441	ERX1892492	ERX1892493	ERX1892494	ERX1892489	ERX1892490	ERX1892491	SRX224756	SRX224757	SRX224758	SRX589480	SRX589481	SRX589482	SRX589474	SRX589475	SRX589476	SRX996336	SRX996337	SRX996338	SRX996339	SRX170959	SRX170960	SRX170961	SRX170965	SRX170966	SRX170967	SRX170971	SRX170972	SRX170973	SRX170977
MTR_7g034715	-0.951324	-0.265077	-0.703672	-0.795638	-0.909743	0.919296	1.248406	1.329582	1.131940	1.001885	-0.167349	-0.144919	-0.362562	-0.299750	-0.322669	-0.295978	-0.249577	-0.162859	0.579121	-0.104183	-0.235582	-0.084287	0.004296	-0.159364	-0.123213	-0.096247	-0.227646	-0.076351	0.012232	-0.151428	-0.123213	0.411032	0.374830	0.140073	-0.309569	-0.451953	-0.272853	-0.251332	-0.412138	-0.524993	-0.517770	-0.347750	-0.373212	-0.270220	-0.325847	1.999088	1.918479	1.006101	0.780041	0.918651	0.931202	0.693848	-0.080145	-0.980421	-1.186465	-1.102389	-0.980421	-0.007811	0.072475	0.048379	0.030614	0.037986	-0.181645	-0.088350	-0.111298	0.199649	1.412081	1.440861	-0.474188	-0.364573	-0.512018	-0.442960	-0.462498	-0.447128	-0.295797	-0.382645	-0.327424	-0.192642	-0.247424	-0.367751	0.227843	-0.084934	0.310981	0.343182	0.189826	0.133884	-0.009357	0.246113	0.261073	0.045484	1.021152	0.280082	0.385983	0.016888	-0.181141	-0.149189	-0.142594	-0.468080	-0.180170	-0.252601	-0.181141	-0.149189	-0.335442	-0.660928	-0.373018	-0.445449	0.383164	0.238170	0.374201	0.531503	0.287800	0.018658	-0.034653	-0.087197	0.087827	0.029719	-0.014355	-0.399681	-0.504472	-0.386339	-0.146272	0.157536	0.300169	0.112054	0.455894	-0.115362	0.240113	0.182026	0.104335
MTR_7g057720	0.034866	0.285405	0.121872	-0.145632	0.161835	-0.444321	-0.420138	-0.628022	-0.776449	-0.927408	0.509308	0.183382	0.274753	0.338256	0.295103	0.453098	0.447534	0.236561	-0.012529	-0.256316	-0.187308	-0.175229	0.383037	0.248346	0.022994	-0.290936	-0.221928	-0.209849	0.348417	0.213726	0.022994	0.087583	0.026995	0.238894	0.177747	0.099573	0.193794	0.024003	-0.112801	-0.056639	-0.010082	0.002073	0.013699	0.050354	0.032664	-0.278228	-0.375053	-0.111835	-0.147508	-0.251193	-0.206734	-0.264703	-0.636021	-0.610657	0.647178	0.768232	0.813244	-0.237454	-0.229256	0.177546	0.182977	0.123586	-0.017401	0.044386	-0.010459	-0.033926	-0.238790	-0.242815	0.375267	0.488436	0.469480	0.550774	0.534342	0.518104	0.573832	0.567595	0.611700	1.059871	0.947184	-1.965096	-0.998518	-0.429008	-0.420633	-0.310852	-0.353691	-0.442908	-0.418043	-0.299615	-0.304308	-0.272317	-0.670966	-0.005025	-0.014060	0.003235	-0.095644	0.005811	0.115457	0.076700	0.401193	0.273132	-0.095644	0.005811	-0.220143	-0.258900	0.065593	-0.062468	0.088174	0.102183	0.213556	0.080271	-0.008267	-0.124777	-0.020567	-0.078582	-0.143798	0.229406	0.138320	0.928923	0.843736	0.095398	-0.300047	-0.181929	-0.211839	0.172257	-0.283290	0.000370	-0.625221	-0.302284	-0.136074
MTR_7g073510	-0.510997	-0.242520	-0.434005	-0.421100	-0.562990	0.636800	0.584536	0.016354	0.566612	0.115792	-0.004608	-0.281396	0.108354	0.313311	0.477858	-0.041305	-0.173293	-0.147407	0.082981	-0.074120	-0.175431	-0.060278	0.101490	0.125358	-0.317405	-0.163948	-0.265259	-0.150106	0.011662	0.035530	-0.317405	0.556953	0.609974	0.013883	-0.114859	-0.063274	-0.061659	-0.240399	-0.425827	-0.180547	-0.295618	-0.119803	-0.122322	-0.143643	-0.198696	0.935377	1.017386	0.465815	0.380060	0.435953	0.429122	0.398433	0.593300	0.524226	-1.001091	-1.076649	-1.149170	0.086207	0.159458	-0.086235	-0.162803	0.040394	-0.037022	-0.046947	0.026266	0.020682	0.488121	0.480940	-1.091656	-0.750703	-0.991750	-0.682111	-0.788231	-0.815796	-0.484410	-0.938661	-0.929551	-0.504651	-0.521272	0.026932	0.139176	0.559107	0.878798	0.646418	1.029032	0.590259	1.065051	0.748684	0.743086	1.103185	1.439443	-0.112325	0.107429	-0.180897	-0.084858	-0.190888	-0.088164	-0.309142	-0.130233	-0.174623	-0.084858	-0.190888	0.108965	-0.112013	0.066896	0.022506	0.060182	-0.085078	-0.092563	0.179582	-0.148479	-0.050311	-0.339231	-0.165506	0.096409	0.257445	0.201193	-1.008961	-0.984049	-0.331514	0.206023	0.003734	-0.095138	0.444150	0.431055	0.293021	0.325941	0.246027	0.469706
MTR_7g075900	0.136654	0.405320	0.571053	0.048861	0.175008	0.329665	0.397775	0.298378	0.476313	0.706827	-0.557153	-0.323945	-0.482596	-0.327839	-0.445981	-0.617185	-0.459669	-0.331480	-0.261539	-0.336354	-0.192593	-0.270354	0.407077	0.653761	0.773990	-0.516923	-0.373162	-0.450923	0.226508	0.473192	0.773990	-0.401497	-0.505176	-0.323164	-0.127149	-0.137543	-0.063079	0.003284	-0.076381	0.100335	0.055544	0.012277	-0.020519	0.030034	0.046991	0.375119	0.124248	0.090294	0.185682	0.248845	0.089776	0.341694	0.386312	-0.751284	-0.283820	-0.293483	-0.014012	0.129495	0.420003	-0.224874	-0.261566	-0.099810	0.036754	0.043337	-0.036105	-0.007231	0.646303	0.722537	0.362041	0.213233	0.055464	0.175818	0.223478	0.157172	0.184106	0.344736	-0.035951	-0.326172	-0.317764	-0.320706	-0.314964	-0.325132	-0.325630	0.836918	-0.325324	-0.326172	-0.326056	-0.326172	-0.326172	-0.325602	-0.751716	-0.403664	-0.456849	-0.309206	-0.189395	-0.173068	-0.072043	1.239257	0.527003	0.952143	-0.189395	-0.173068	-0.190448	1.120852	0.408598	0.833738	-0.452076	-0.401963	-0.393901	-0.518961	-0.405838	0.087029	0.069010	0.225509	-0.080872	-0.086659	-0.214016	0.308791	0.139953	-0.043678	-0.043965	-0.044392	-0.043931	-0.045320	-0.044866	-0.045784	-0.045456	-0.045462	-0.045893
MTR_7g079020	-0.036809	0.332921	0.218496	-0.096392	0.053077	-0.158549	-0.429212	-0.653793	-0.911864	-0.044033	0.233515	0.282229	0.156625	0.214742	0.342840	0.174231	0.144658	0.177326	-0.046129	0.226453	0.368039	0.348670	-0.461184	-0.435851	-0.134338	0.294772	0.436358	0.416989	-0.392865	-0.367532	-0.134338	-0.018490	-0.100558	0.207752	-0.059524	-0.110802	-0.058612	-0.106490	0.291811	0.171687	0.294978	-0.079076	-0.027189	0.130624	0.031573	-0.285414	-0.401323	0.190121	-0.207188	0.055747	-0.397382	-0.280645	0.539520	-1.275493	0.440080	0.508198	0.427044	0.186447	0.107753	0.039406	-0.112345	0.020456	-0.241715	0.048909	-0.057897	0.008989	-0.840154	-0.632667	0.404502	0.299634	0.067732	0.220329	0.130378	0.074265	0.580926	0.048427	0.309164	0.800560	0.815264	-1.712427	-1.706685	0.421512	0.131019	0.010639	-0.258908	-0.067005	0.296175	-0.235252	0.255583	0.586998	0.053623	-0.251988	-0.175403	-0.394847	0.256796	0.436331	0.300686	-0.209896	-0.439566	-0.268866	0.256796	0.436331	0.420183	-0.090399	-0.320069	-0.149369	-0.029144	-0.039934	-0.216737	0.204700	0.220770	-0.122848	-0.260254	-0.172709	-0.379622	0.486640	0.448791	0.885151	0.945389	0.550424	-1.668459	-0.028507	0.136186	0.117889	0.043098	0.028199	0.162127	-1.669955	0.498457
MTR_7g079550	-0.114781	-0.122093	-0.205232	-0.266069	-0.171745	0.218350	-0.334062	-0.291959	-0.579070	-0.026267	0.193375	0.188311	0.257417	0.251557	0.262939	0.256334	0.267823	0.215180	0.321728	-0.316606	-0.238482	-0.302699	0.311031	0.225026	0.143456	-0.369834	-0.291710	-0.355927	0.257803	0.171798	0.143456	0.147598	0.153360	0.051519	0.041493	0.098627	0.075122	0.054214	-0.141705	-0.022539	-0.107028	0.009139	0.094985	0.053570	0.016829	-0.114889	-0.109340	-0.013712	-0.031676	-0.130489	-0.214415	-0.090145	0.107265	0.163545	0.211337	-0.024982	0.023268	0.216911	0.203440	-0.204618	-0.129001	-0.078449	-0.008282	-0.053738	0.045651	0.008087	-0.236997	-0.150992	-0.122821	-0.029239	-0.019960	0.004217	0.009007	-0.061501	-0.021174	-0.041345	-0.056438	-0.462612	-0.467518	-1.094291	-1.088549	0.852466	0.095569	0.401085	0.189216	0.544957	0.347951	0.514584	0.760491	0.133892	0.830954	0.277623	0.347760	0.275274	-0.384165	-0.417843	-0.477563	0.275274	0.045701	0.028988	-0.384165	-0.417843	-0.521651	0.231186	0.001613	-0.015100	0.323668	0.044726	0.137839	0.004308	-0.206587	0.138976	0.104578	0.075456	0.319489	-0.311855	-0.326643	-0.599710	-0.788738	0.330326	0.369283	0.560363	0.622955	0.375395	0.117162	-0.050551	0.241896	-1.348966	0.170582
MTR_7g079680	-0.125789	-0.628536	-0.961369	-0.245852	-0.277632	-0.006207	-0.427674	0.088950	-0.088164	0.538120	0.338636	0.174054	0.251218	0.236027	0.305236	0.359801	0.237184	0.232002	0.315850	0.021743	0.145916	-0.020104	-0.220542	-0.242861	0.066356	0.125326	0.249499	0.083479	-0.116959	-0.139278	0.066356	-0.200653	-0.134125	0.020881	-0.091022	-0.072601	-0.075129	-0.025940	-0.155370	-0.288490	-0.338741	-0.140415	-0.190117	-0.297490	-0.188915	0.912635	0.930713	0.149098	0.150289	0.147541	0.153494	-0.760690	-0.443051	-0.312581	0.371263	0.337508	0.207129	-0.590022	-0.685802	0.386359	0.327883	0.292547	0.269036	0.235325	0.483352	-0.718676	-0.505983	-0.426883	0.068989	-0.058776	-0.026002	-0.129691	-0.061002	-0.070539	0.589895	0.818820	0.713863	-0.046375	-0.035877	-3.201555	-0.217476	0.005425	0.339151	0.315271	0.618780	0.358466	0.188498	0.344245	0.263925	0.154826	0.290232	0.311436	0.355006	0.261775	0.038865	-0.069335	-0.078994	-0.511059	-0.270500	-0.296959	0.038865	-0.069335	-0.339897	-0.771962	-0.531403	-0.557862	0.295631	0.639618	0.496990	0.231007	0.537881	0.239693	0.152552	0.434698	0.213598	-0.544508	-0.496033	-0.557512	-0.342584	0.511584	0.448568	0.280532	-0.159861	-0.321131	0.078910	0.015346	-0.230811	0.185825	0.091133
MTR_7g080450	0.076332	1.493530	1.500938	0.329609	0.864018	0.802270	0.716089	0.429810	0.742023	-0.690590	-0.960392	-0.125694	-0.947563	-1.067945	-1.013039	-1.102951	-0.976124	-0.070328	-1.848224	0.464028	0.435145	0.416044	0.248585	0.284420	-0.190321	0.275856	0.246973	0.227872	0.060413	0.096248	-0.190321	-0.281626	-0.245094	0.468407	0.283425	0.134126	0.217319	0.104198	0.088582	0.237040	0.340828	0.337979	0.429682	0.428483	0.500903	-1.840187	-1.730783	-0.136387	-0.296213	-0.117191	-0.432450	-0.234270	0.515775	0.504512	0.131995	-0.044682	0.108915	0.377880	0.181086	-0.098329	-0.027786	-0.195663	-0.237187	0.157050	0.138829	-0.295878	-1.445381	-1.612823	1.499395	1.488900	1.384968	0.981179	0.628201	1.006192	-0.761738	-1.122353	-1.149454	-0.307464	0.213050	0.311530	-0.066463	0.041976	0.468239	0.224698	-0.089098	-0.187924	-0.121698	0.069730	-0.620709	-0.832950	-0.623710	-1.311866	-1.523127	-1.511541	0.732330	0.864549	0.880919	0.250519	0.249861	0.395182	0.732330	0.864549	1.359261	0.728861	0.728203	0.873524	-0.595027	-0.618347	-0.660116	-0.714575	-1.101780	-0.412440	-0.095755	-0.195239	-0.170058	0.547940	0.325550	0.406651	-0.028120	-0.035120	0.298589	0.283746	0.071513	-0.901695	0.160633	-0.152307	-0.364139	0.090506	0.169745
MTR_7g086350	-0.033820	-0.033820	-0.022455	-0.023096	-0.025238	-0.033820	-0.033820	-0.033820	0.479523	-0.033820	-0.018974	-0.023726	-0.033820	-0.033820	-0.033820	-0.015498	-0.022950	-0.023202	0.011242	-0.002248	-0.002248	-0.002248	-0.002248	-0.002248	0.001018	-0.000291	-0.000291	-0.000291	-0.000291	-0.000291	0.001018	-0.000291	-0.000291	-0.021428	-0.021428	0.010730	0.011937	-0.021428	-0.021428	-0.021428	-0.021428	-0.021428	-0.021428	-0.021428	-0.021428	0.074881	0.116727	-0.694748	-0.862881	-0.862881	-0.862881	-0.862881	3.342747	3.392169	-0.862881	-0.862881	-0.862881	0.005343	-0.007309	0.014261	0.075456	0.003187	-0.090937	-0.043366	0.086731	-0.043366	-1.848974	-1.970582	-1.970582	-1.970582	-1.970582	-1.970582	-1.970582	-1.970582	-1.970582	-1.970582	-1.970582	-1.970582	-1.961847	0.881176	2.296488	2.132640	2.183032	2.181568	2.899760	2.691558	2.811878	2.438528	2.464966	2.505624	4.084007	-0.371398	-0.371398	-0.371398	-0.371398	-0.371398	-0.371398	-0.370776	-0.371178	-0.370871	-0.371398	-0.371398	-0.005667	-0.005045	-0.005447	-0.005140	-0.005667	-0.005667	-0.005667	-0.005667	0.043968	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.742432	-3.732803	0.370354	0.464680	0.823574	1.462339	1.206978	0.304207	0.841632	0.801845	0.499350	0.700279
MTR_7g088210	-0.978363	-1.132052	-1.177065	-1.128828	-0.985916	2.975196	2.971984	2.900384	2.851156	2.470996	-0.886398	-1.034985	-1.216801	-1.227473	-1.319494	-1.006222	-1.027345	-1.048778	0.151654	-0.121566	0.119918	-0.134823	-0.008127	-0.007058	0.209876	-0.107254	0.134230	-0.120511	0.006185	0.007254	0.209876	-0.155024	-0.184636	-0.547015	-0.795686	-0.713247	-0.791531	-0.533854	-0.690512	-0.706327	-0.655118	-0.639802	-0.601742	-0.619250	-0.626335	3.981963	3.938460	2.114134	2.257149	2.296369	2.261254	2.195869	-2.647594	-2.647338	-1.983901	-1.886323	-1.959620	0.038094	-0.019312	-0.087580	0.017255	0.037120	0.014421	0.037571	0.052542	-0.090114	3.745568	3.697769	-0.280126	-0.288207	-0.250025	-0.192793	-0.102517	-0.064155	0.405240	0.606191	0.777152	0.752622	0.581214	-0.849820	-0.844078	-0.854246	-0.854744	-0.854863	-0.854438	-0.855286	-0.855170	-0.855286	-0.855286	-0.854716	-0.446516	0.039192	0.136989	-0.173901	-0.278090	-0.050134	0.062138	-0.065748	0.904610	0.199684	-0.278090	-0.050134	-0.282688	-0.410574	0.559784	-0.145142	0.129581	0.062520	-0.001491	-0.001156	0.089169	0.131735	-0.371688	-0.095350	0.559700	-0.138923	-0.085476	1.347905	1.314410	-0.409454	-0.409741	-0.410168	-0.409707	1.033097	-0.410642	-0.411560	-0.411232	-0.411238	-0.411669
MTR_7g091650	0.133389	-0.029040	0.083289	0.232268	-0.193650	-0.342658	-0.315730	-0.826246	-0.293283	-1.150034	0.241335	0.244877	0.423745	0.483802	0.478788	0.227459	0.317738	0.283951	0.342698	-0.177587	-0.342415	-0.136267	0.162465	0.151106	0.107464	-0.290591	-0.455419	-0.249271	0.049461	0.038102	0.107464	0.297745	0.395049	0.107559	0.203397	0.160538	0.116112	0.059640	0.069134	0.110494	0.063975	0.069317	0.047179	0.142641	0.086261	-0.604581	-0.631669	-0.232959	-0.420698	-0.465514	-0.276208	-0.272513	0.497728	0.416281	0.271411	0.248772	0.233698	-0.012894	-0.023421	0.055281	0.102453	0.034226	-0.155643	-0.053600	-0.012604	0.066204	-0.446332	-0.409696	0.075136	-0.030984	-0.089872	0.042252	0.014380	0.097517	0.228281	-0.085046	-0.118918	0.267725	0.231767	-0.479518	0.353449	0.289745	0.169681	0.200462	-0.136870	-0.536296	-0.292564	0.027561	0.336157	0.291994	0.252062	0.346346	0.381387	0.277203	-0.352796	-0.221958	-0.231299	0.174828	-0.059842	0.008828	-0.352796	-0.221958	-0.306749	0.099378	-0.135292	-0.066622	0.048511	-0.037349	0.050543	0.484226	-0.136649	-0.098305	-0.239759	-0.145015	0.258660	0.138171	0.086247	0.112966	-0.015113	0.579840	-0.237622	0.232141	0.023855	0.388810	0.072849	-0.188247	-0.777563	-0.126954	-0.064959
MTR_7g095190	0.175513	-0.221874	-0.245375	-0.042906	0.087148	-0.073133	-0.432330	-0.047644	0.002119	0.053022	-0.236495	0.187319	0.399621	0.407691	0.325989	-0.297818	-0.229301	0.188460	0.124397	0.121771	0.078777	0.095909	-0.181205	-0.239647	-0.003014	0.172829	0.129834	0.146966	-0.130148	-0.188590	-0.003014	-0.043061	-0.081805	0.176319	-0.082906	0.027344	0.007954	0.192774	0.121611	0.105011	0.224200	0.236555	0.169526	0.245060	0.205996	-0.910489	-0.718959	-0.841871	-0.559185	-0.486809	-0.392260	-0.239834	1.126433	1.242615	-0.016069	0.097634	0.069350	0.399706	0.303571	-0.238131	-0.269817	-0.264543	0.069215	-0.128192	-0.051475	0.179666	-0.612716	-0.587099	-0.626443	-0.691409	-0.565985	-0.582549	-0.792324	-0.955561	-0.065206	0.002756	-0.268834	-0.381693	-0.399030	1.237844	0.064142	0.418118	0.633556	0.338617	0.434247	0.372203	0.803443	0.599096	0.761188	0.863648	1.089653	0.127338	0.049400	0.086226	-0.241698	-0.135279	-0.305206	0.065798	-0.306063	-0.053189	-0.241698	-0.135279	-0.122766	0.248238	-0.123623	0.129251	-0.174521	-0.236847	-0.073690	0.228604	0.125357	0.162932	-0.041587	0.047927	0.275977	-0.209784	-0.235463	-0.715212	-0.773050	-0.082063	0.139046	0.498888	0.118558	0.022246	0.222852	0.309057	0.126225	0.277876	-0.144418
MTR_7g098900	-0.121436	0.357010	0.115245	0.121055	-0.264329	-0.336932	0.004160	-0.392781	-0.428111	-0.662748	0.153605	0.177068	0.220019	0.128777	0.224699	0.257177	0.218334	0.229180	0.080862	0.053087	0.000449	0.094759	-0.078119	-0.151039	-0.103084	0.065227	0.012589	0.106899	-0.065979	-0.138899	-0.103084	0.143757	0.082575	0.140532	-0.099008	-0.039599	0.011243	-0.053791	0.053736	0.077310	-0.058157	-0.007675	0.023427	0.098412	0.085818	-0.209654	-0.022589	-0.157650	-0.424721	-0.407358	-0.324812	-0.299386	1.015712	0.706705	-0.128551	-0.020978	0.041043	-0.136647	-0.087797	0.129276	0.093230	0.138239	-0.136300	0.054764	-0.016173	-0.038590	-0.698451	-0.719479	-0.450729	-0.375381	-0.381970	-0.382737	-0.406372	-0.373680	-0.485694	-0.509224	-0.557172	-0.336833	-0.395713	-0.125726	0.313478	0.351382	0.802659	0.940370	0.621559	0.591295	0.613858	0.779591	0.542234	0.642738	1.215904	0.054293	0.069883	0.063027	-0.094675	-0.029772	-0.023681	-0.335904	-0.444669	-0.349954	-0.094675	-0.029772	0.144565	-0.167658	-0.276423	-0.181708	0.143161	0.056536	0.170743	0.098178	0.012610	-0.129031	-0.032972	-0.070006	-0.038827	0.180972	0.089862	-0.850287	-0.986474	-0.485824	0.102605	0.543665	0.189780	0.582327	0.180824	0.213122	0.281174	0.020077	0.209013
MTR_7g100160	0.067648	-0.543142	-0.264469	-0.407214	0.676149	0.097786	-0.536583	-0.298953	0.585762	0.287880	0.426085	-0.755068	-0.002553	0.127309	0.022910	0.682624	0.533135	-0.699298	-1.210962	0.129940	0.286905	-0.019770	0.415375	0.398513	-0.727272	-0.570734	-0.413769	-0.720444	-0.285299	-0.302161	-0.727272	1.827660	1.919292	0.300989	0.220811	0.414568	0.550459	0.396362	0.365908	0.387927	0.329876	0.444727	0.470938	0.617655	0.420186	-2.398042	-2.522359	0.362342	-0.044335	0.240239	-0.017277	-0.194461	-1.634618	-1.634362	1.040579	1.014382	0.867515	0.167080	0.158376	0.112965	-0.077816	-0.107670	-0.252936	0.211658	-0.006313	-0.205346	0.133649	0.068458	-0.267335	-0.058647	-0.048958	0.087262	-0.211366	-0.028815	2.419165	3.121631	2.764158	1.226296	1.156609	-0.938382	-0.932640	-0.942808	-0.943306	-0.943425	-0.943000	-0.943848	-0.943732	-0.943848	-0.943848	-0.943278	-2.462812	-0.529388	-0.325323	-0.768202	0.310102	0.445101	0.530420	0.592514	0.741290	0.711100	0.310102	0.445101	0.138573	0.200667	0.349443	0.319253	-1.242792	-0.650932	-0.793906	0.699155	0.980536	0.332648	0.688876	0.696030	0.027509	-0.942387	-0.802676	1.161286	1.299290	-0.541928	-0.542215	-0.542642	-0.542181	-0.543571	2.427559	-0.544034	-0.543706	-0.543712	-0.544143
MTR_7g106930	0.051821	-0.085405	-0.057799	0.127792	-0.042725	-0.236320	-0.066236	-0.236320	0.233139	0.199085	-0.031157	-0.023626	-0.023873	0.037270	0.078867	-0.074735	0.060901	0.089321	-0.080780	0.172256	0.099132	0.171772	-0.214954	-0.147426	-0.082277	0.229777	0.156653	0.229293	-0.157433	-0.089905	-0.082277	-0.133060	-0.070773	0.041493	-0.035399	-0.018833	0.019646	0.073632	-0.018214	0.049852	0.008810	-0.067803	0.041262	-0.056039	-0.007157	0.019429	-0.050674	-0.247016	-0.368153	-0.250680	-0.328921	-0.226817	1.386889	0.740879	-0.253432	-0.236565	-0.216189	0.001518	0.079271	-0.157213	-0.042355	-0.024214	0.142993	-0.020956	-0.047768	0.068725	0.135305	-0.049892	-0.184758	-0.230033	-0.230931	-0.212661	-0.175216	-0.303195	-0.067094	-0.151438	-0.071810	0.150669	-0.034661	-0.412202	-0.406460	-0.416628	0.991205	-0.417245	-0.416820	0.509300	1.008915	-0.417668	0.500173	0.903144	0.552910	0.093248	0.176980	0.046948	0.013993	-0.086734	-0.042714	-0.150475	-0.291042	-0.240369	0.013993	-0.086734	0.118488	0.010727	-0.129840	-0.079167	0.001479	0.051727	0.065900	0.014411	-0.053727	-0.028122	-0.098528	-0.184305	-0.016111	0.186675	0.140393	0.134962	0.104990	-0.429539	-0.429826	-0.430253	-0.429792	-0.431182	0.961414	-0.431645	1.342615	-0.431323	0.469581
MTR_7g109600	0.107049	0.165707	-0.260392	-0.042676	-0.008907	-1.649661	-1.637075	-0.221866	-0.608780	-0.403334	0.994165	0.391654	0.153512	0.201469	0.220853	1.087786	1.207926	0.302567	-0.353184	-0.390568	-0.251286	-0.549965	0.799992	0.745009	0.628799	-0.340333	-0.201051	-0.499730	0.850227	0.795244	0.628799	-0.836844	-1.025112	0.062794	0.051626	0.155560	0.150690	0.325387	-0.178551	0.035096	-0.287709	-0.034055	0.097078	-0.133584	-0.106461	0.155359	-0.293224	0.039670	-0.467101	-0.334390	0.019454	0.346001	-2.407261	-2.407005	1.961124	1.744650	1.504854	-0.186803	-0.511786	0.180958	0.156750	0.132454	0.228428	-0.111048	-0.055360	0.166409	1.382049	1.378719	0.369292	-0.024768	0.323846	1.331168	1.156408	1.128820	2.293682	1.931937	1.911044	1.260555	1.312294	-1.981085	-1.975343	-1.985511	-1.986009	-0.550428	-1.985703	-1.986551	-1.986435	-0.881353	-0.137002	-0.299616	-2.551841	-0.153246	0.119468	-0.049619	0.030723	-0.276152	-0.204304	0.687382	1.462076	1.180948	0.030723	-0.276152	-1.410059	-0.518373	0.256321	-0.024807	0.097793	0.476953	0.269001	0.814871	0.038297	0.169692	0.039958	0.252066	0.692832	-0.838567	-0.315979	2.262486	2.674320	-0.690777	-0.691064	-0.691491	-0.691030	1.290512	-0.691965	-0.692883	-0.692555	-0.692561	-0.692992
MTR_7g113170	-0.031857	-0.337891	-0.419700	-0.258558	-0.000002	-0.708250	-0.100305	-0.149553	0.063484	0.875958	0.071949	0.066279	0.269287	0.258576	0.232330	0.040805	0.046311	0.081131	0.420084	0.221059	0.109805	0.143971	-0.499781	-0.395137	-0.210056	0.337161	0.225907	0.260073	-0.383679	-0.279035	-0.210056	0.026874	0.232808	-0.077087	-0.198978	0.036781	-0.161441	-0.041365	-0.095799	-0.064928	-0.115091	-0.153638	-0.027701	0.049798	-0.024610	0.469144	0.404913	0.171184	0.405984	0.225719	0.374476	0.186123	-0.321180	-0.291687	-0.258190	-0.235744	-0.256686	0.080320	0.261294	-0.058025	-0.231426	-0.122709	0.070543	-0.049628	-0.046312	0.095939	0.409268	0.440521	-0.357660	-0.220929	-0.139262	-0.223671	-0.069559	-0.126192	0.499908	0.541521	0.721264	0.037709	0.176971	1.181378	-1.558211	-1.568379	-0.088579	-0.054510	0.225134	-0.082042	-0.263916	0.305212	-0.584815	0.798840	0.372806	0.773622	0.736474	0.685336	-0.293750	-0.036844	-0.151619	-0.510070	-0.623218	-0.622139	-0.293750	-0.036844	0.173802	-0.184649	-0.297797	-0.296718	-0.179552	-0.060792	-0.143281	0.522574	0.466411	0.315079	-0.029016	-0.131446	0.430040	-0.327836	-0.256820	0.461015	0.456071	0.803734	-1.362420	-1.362847	0.403194	-0.055740	0.566797	0.189375	-1.363911	0.376897	0.887834
MTR_7g117040	-0.091283	-0.427483	-0.253400	-0.067068	0.015965	-0.162699	-0.305767	-0.360797	-0.374098	0.154768	0.224461	0.214931	0.303846	0.288037	0.269876	0.194202	0.164784	0.211719	0.542688	-0.279409	-0.055913	-0.246463	-0.049260	0.088358	0.185021	-0.246042	-0.022546	-0.213096	-0.015893	0.121725	0.185021	-0.020867	0.026678	-0.085364	-0.136537	0.047963	-0.107518	0.029107	0.069843	-0.001304	-0.096199	0.080036	0.014095	0.101938	-0.100932	0.099969	0.084904	0.126557	-0.001011	-0.045554	0.085472	0.213996	0.211964	-0.214305	-0.329954	-0.129713	0.082547	0.174018	0.126876	0.000814	-0.098147	-0.206728	0.003165	-0.039864	-0.051908	0.091772	0.108285	0.049375	0.089607	-0.038159	-0.175949	-0.088749	-0.006779	-0.022958	-0.017920	0.075435	0.205790	-0.106716	-0.020378	-0.452884	-0.065078	0.044763	0.082837	0.326826	0.464854	0.341396	-0.027802	-0.176665	-0.172203	-0.416930	0.464696	0.050163	-0.074237	-0.007477	-0.165167	-0.230487	-0.221513	0.206844	0.197211	0.175616	-0.165167	-0.230487	-0.239913	0.188444	0.178811	0.157216	-0.209647	-0.204127	0.011947	-0.111248	0.228515	0.107860	0.097524	0.059792	-0.103512	-0.133618	-0.028048	-0.138970	0.067464	-0.624060	-0.234497	-0.700911	0.623043	0.522169	0.021539	0.274793	0.119233	-0.305712	0.375909
